ts_iso,ts,side,qty,mid_price,fill_price,notional_usd,intended_notional,target_pos,paper_qty,paper_avg_px,realized_pnl,unrealized_pnl,fee,impact,equity,raw
2025-11-21T12:45:00+05:30,1763709300000,BUY,0.010862,85486.8,85503.89736,928.7433331243201,928.6257345681722,0.03714502938272689,0.010862,85503.89736,-5.508376708760342,0.0,0.46437166656216006,5.044005042198182,9994.30591176692,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010862, ""price"": 85503.89736, ""mid_price"": 85486.8, ""exch_qty"": 0.0, ""target_qty"": 0.010862796765912073, ""delta_qty"": 0.010862796765912073, ""paper_qty"": 0.010862, ""paper_avg_px"": 85503.89736, ""realized_pnl"": -5.508376708760342, ""unrealized_pnl"": 0.0, ""fee"": 0.46437166656216006, ""impact"": 5.044005042198182}"
2025-11-21T16:10:00+05:30,1763721600000,BUY,0.011252,82525.6,82542.10512000001,928.7637668102401,928.6257345681722,0.03714502938272689,0.011252,82542.10512000001,-5.689606835479531,0.0,0.46438188340512004,5.225224952074411,9994.12467755428,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011252, ""price"": 82542.10512000001, ""mid_price"": 82525.6, ""exch_qty"": 0.0, ""target_qty"": 0.01125257780092689, ""delta_qty"": 0.01125257780092689, ""paper_qty"": 0.011252, ""paper_avg_px"": 82542.10512000001, ""realized_pnl"": -5.689606835479531, ""unrealized_pnl"": 0.0, ""fee"": 0.46438188340512004, ""impact"": 5.225224952074411}"
2025-11-21T16:15:00+05:30,1763721900000,BUY,0.009217,82418.5,82434.9837,759.8032447628999,759.6568377996904,0.030386273511987617,0.009217,82434.9837,-3.881454875871274,0.0,0.37990162238145,3.501553253489824,9995.966614861229,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009217, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.00921706701529014, ""delta_qty"": 0.00921706701529014, ""paper_qty"": 0.009217, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -3.881454875871274, ""unrealized_pnl"": 0.0, ""fee"": 0.37990162238145, ""impact"": 3.501553253489824}"
2025-11-21T16:15:00+05:30,1763721900000,BUY,0.009217,82418.5,82434.9837,759.8032447628999,759.6568377996904,0.030386273511987617,0.009217,82434.9837,-3.881454875871274,0.0,0.37990162238145,3.501553253489824,9995.966614861229,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009217, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.00921706701529014, ""delta_qty"": 0.00921706701529014, ""paper_qty"": 0.009217, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -3.881454875871274, ""unrealized_pnl"": 0.0, ""fee"": 0.37990162238145, ""impact"": 3.501553253489824}"
2025-11-21T16:15:00+05:30,1763721900000,BUY,0.009217,82418.5,82434.9837,759.8032447628999,759.6568377996904,0.030386273511987617,0.009217,82434.9837,-3.881454875871274,0.0,0.37990162238145,3.501553253489824,9995.966614861229,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009217, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.00921706701529014, ""delta_qty"": 0.00921706701529014, ""paper_qty"": 0.009217, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -3.881454875871274, ""unrealized_pnl"": 0.0, ""fee"": 0.37990162238145, ""impact"": 3.501553253489824}"
2025-11-21T16:15:00+05:30,1763721900000,BUY,0.009217,82418.5,82434.9837,759.8032447628999,759.6568377996904,0.030386273511987617,0.009217,82434.9837,-3.881454875871274,0.0,0.37990162238145,3.501553253489824,9995.966614861229,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009217, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.00921706701529014, ""delta_qty"": 0.00921706701529014, ""paper_qty"": 0.009217, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -3.881454875871274, ""unrealized_pnl"": 0.0, ""fee"": 0.37990162238145, ""impact"": 3.501553253489824}"
2025-11-21T16:15:00+05:30,1763721900000,BUY,0.009217,82418.5,82434.9837,759.8032447628999,759.6568377996904,0.030386273511987617,0.009217,82434.9837,-3.881454875871274,0.0,0.37990162238145,3.501553253489824,9995.966614861229,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009217, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.00921706701529014, ""delta_qty"": 0.00921706701529014, ""paper_qty"": 0.009217, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -3.881454875871274, ""unrealized_pnl"": 0.0, ""fee"": 0.37990162238145, ""impact"": 3.501553253489824}"
2025-11-21T16:10:00+05:30,1763721600000,BUY,0.009831999999999999,82525.6,82542.10512000001,811.5539775398399,811.4501305018445,0.03245800522007378,0.009831999999999999,82542.10512000001,-4.395376342355773,0.0,0.40577698876991997,3.9895993535858527,9995.442345317804,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009831999999999999, ""price"": 82542.10512000001, ""mid_price"": 82525.6, ""exch_qty"": 0.0, ""target_qty"": 0.009832708038497683, ""delta_qty"": 0.009832708038497683, ""paper_qty"": 0.009831999999999999, ""paper_avg_px"": 82542.10512000001, ""realized_pnl"": -4.395376342355773, ""unrealized_pnl"": 0.0, ""fee"": 0.40577698876991997, ""impact"": 3.9895993535858527}"
2025-11-21T16:15:00+05:30,1763721900000,BUY,0.011267,82418.5,82434.9837,928.7949613478999,928.6257345681722,0.03714502938272689,0.011267,82434.9837,-5.696763895427344,0.0,0.4643974806739499,5.232366414753394,9994.117514256674,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011267, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.011267200137932287, ""delta_qty"": 0.011267200137932287, ""paper_qty"": 0.011267, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -5.696763895427344, ""unrealized_pnl"": 0.0, ""fee"": 0.4643974806739499, ""impact"": 5.232366414753394}"
2025-11-21T16:15:00+05:30,1763721900000,BUY,0.011267,82418.5,82434.9837,928.7949613478999,928.6257345681722,0.03714502938272689,0.011267,82434.9837,-5.696763895427344,0.0,0.4643974806739499,5.232366414753394,9994.117514256674,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011267, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.011267200137932287, ""delta_qty"": 0.011267200137932287, ""paper_qty"": 0.011267, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -5.696763895427344, ""unrealized_pnl"": 0.0, ""fee"": 0.4643974806739499, ""impact"": 5.232366414753394}"
2025-11-21T16:15:00+05:30,1763721900000,BUY,0.011267,82418.5,82434.9837,928.7949613478999,928.6257345681722,0.03714502938272689,0.011267,82434.9837,-5.696763895427344,0.0,0.4643974806739499,5.232366414753394,9994.117514256674,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011267, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.011267200137932287, ""delta_qty"": 0.011267200137932287, ""paper_qty"": 0.011267, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -5.696763895427344, ""unrealized_pnl"": 0.0, ""fee"": 0.4643974806739499, ""impact"": 5.232366414753394}"
2025-11-21T16:15:00+05:30,1763721900000,BUY,0.009840999999999999,82418.5,82434.9837,811.2426745916999,811.1574730340094,0.032446298921360375,0.009840999999999999,82434.9837,-4.39734091762431,0.0,0.40562133729585,3.9917195803284593,9995.440442990675,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009840999999999999, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.009841934432609297, ""delta_qty"": 0.009841934432609297, ""paper_qty"": 0.009840999999999999, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -4.39734091762431, ""unrealized_pnl"": 0.0, ""fee"": 0.40562133729585, ""impact"": 3.9917195803284593}"
2025-11-21T17:15:00+05:30,1763725500000,BUY,0.009234,82260.7,82277.15213999999,759.7472228607598,759.6568377996904,0.030386273511987617,0.009234,82277.15213999999,-3.8876265393785077,0.0,0.37987361143037995,3.5077529279481277,9995.960454399861,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009234, ""price"": 82277.15213999999, ""mid_price"": 82260.7, ""exch_qty"": 0.0, ""target_qty"": 0.009234748036421893, ""delta_qty"": 0.009234748036421893, ""paper_qty"": 0.009234, ""paper_avg_px"": 82277.15213999999, ""realized_pnl"": -3.8876265393785077, ""unrealized_pnl"": 0.0, ""fee"": 0.37987361143037995, ""impact"": 3.5077529279481277}"
2025-11-21T17:25:00+05:30,1763726100000,BUY,0.011286,82279.1,82295.55582000001,928.7876429845201,928.6257345681722,0.03714502938272689,0.011286,82295.55582000001,-5.705542490853906,0.0,0.46439382149226005,5.241148669361646,9994.108737124627,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011286, ""price"": 82295.55582000001, ""mid_price"": 82279.1, ""exch_qty"": 0.0, ""target_qty"": 0.011286289404820569, ""delta_qty"": 0.011286289404820569, ""paper_qty"": 0.011286, ""paper_avg_px"": 82295.55582000001, ""realized_pnl"": -5.705542490853906, ""unrealized_pnl"": 0.0, ""fee"": 0.46439382149226005, ""impact"": 5.241148669361646}"
2025-11-21T17:25:00+05:30,1763726100000,BUY,0.011286,82279.1,82295.55582000001,928.7876429845201,928.6257345681722,0.03714502938272689,0.011286,82295.55582000001,-5.705542490853906,0.0,0.46439382149226005,5.241148669361646,9994.108737124627,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011286, ""price"": 82295.55582000001, ""mid_price"": 82279.1, ""exch_qty"": 0.0, ""target_qty"": 0.011286289404820569, ""delta_qty"": 0.011286289404820569, ""paper_qty"": 0.011286, ""paper_avg_px"": 82295.55582000001, ""realized_pnl"": -5.705542490853906, ""unrealized_pnl"": 0.0, ""fee"": 0.46439382149226005, ""impact"": 5.241148669361646}"
2025-11-21T17:25:00+05:30,1763726100000,BUY,0.011286,82279.1,82295.55582000001,928.7876429845201,928.6257345681722,0.03714502938272689,0.011286,82295.55582000001,-5.705542490853906,0.0,0.46439382149226005,5.241148669361646,9994.108737124627,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011286, ""price"": 82295.55582000001, ""mid_price"": 82279.1, ""exch_qty"": 0.0, ""target_qty"": 0.011286289404820569, ""delta_qty"": 0.011286289404820569, ""paper_qty"": 0.011286, ""paper_avg_px"": 82295.55582000001, ""realized_pnl"": -5.705542490853906, ""unrealized_pnl"": 0.0, ""fee"": 0.46439382149226005, ""impact"": 5.241148669361646}"
2025-11-21T17:25:00+05:30,1763726100000,BUY,0.011286,82279.1,82295.55582000001,928.7876429845201,928.6257345681722,0.03714502938272689,0.011286,82295.55582000001,-5.705542490853906,0.0,0.46439382149226005,5.241148669361646,9994.108737124627,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011286, ""price"": 82295.55582000001, ""mid_price"": 82279.1, ""exch_qty"": 0.0, ""target_qty"": 0.011286289404820569, ""delta_qty"": 0.011286289404820569, ""paper_qty"": 0.011286, ""paper_avg_px"": 82295.55582000001, ""realized_pnl"": -5.705542490853906, ""unrealized_pnl"": 0.0, ""fee"": 0.46439382149226005, ""impact"": 5.241148669361646}"
2025-11-21T17:25:00+05:30,1763726100000,BUY,0.011286,82279.1,82295.55582000001,928.7876429845201,928.6257345681722,0.03714502938272689,0.011286,82295.55582000001,-5.705542490853906,0.0,0.46439382149226005,5.241148669361646,9994.108737124627,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011286, ""price"": 82295.55582000001, ""mid_price"": 82279.1, ""exch_qty"": 0.0, ""target_qty"": 0.011286289404820569, ""delta_qty"": 0.011286289404820569, ""paper_qty"": 0.011286, ""paper_avg_px"": 82295.55582000001, ""realized_pnl"": -5.705542490853906, ""unrealized_pnl"": 0.0, ""fee"": 0.46439382149226005, ""impact"": 5.241148669361646}"
2025-11-21T17:25:00+05:30,1763726100000,BUY,0.011286,82279.1,82295.55582000001,928.7876429845201,928.6257345681722,0.03714502938272689,0.011286,82295.55582000001,-5.705542490853906,0.0,0.46439382149226005,5.241148669361646,9994.108737124627,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011286, ""price"": 82295.55582000001, ""mid_price"": 82279.1, ""exch_qty"": 0.0, ""target_qty"": 0.011286289404820569, ""delta_qty"": 0.011286289404820569, ""paper_qty"": 0.011286, ""paper_avg_px"": 82295.55582000001, ""realized_pnl"": -5.705542490853906, ""unrealized_pnl"": 0.0, ""fee"": 0.46439382149226005, ""impact"": 5.241148669361646}"
2025-11-21T17:25:00+05:30,1763726100000,BUY,0.011286,82279.1,82295.55582000001,928.7876429845201,928.6257345681722,0.03714502938272689,0.011286,82295.55582000001,-5.705542490853906,0.0,0.46439382149226005,5.241148669361646,9994.108737124627,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011286, ""price"": 82295.55582000001, ""mid_price"": 82279.1, ""exch_qty"": 0.0, ""target_qty"": 0.011286289404820569, ""delta_qty"": 0.011286289404820569, ""paper_qty"": 0.011286, ""paper_avg_px"": 82295.55582000001, ""realized_pnl"": -5.705542490853906, ""unrealized_pnl"": 0.0, ""fee"": 0.46439382149226005, ""impact"": 5.241148669361646}"
2025-11-21T18:05:00+05:30,1763728500000,BUY,0.015901,82943.0,82959.5886,1319.1404183286,1318.886391817856,0.05275545567271424,0.025117999999999998,82767.08587831435,-15.028850980957108,4.835283363300263,0.6595702091643,10.487825895921533,9989.389759927542,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.015901, ""price"": 82959.5886, ""mid_price"": 82943.0, ""exch_qty"": 0.0, ""target_qty"": 0.015901117536354557, ""delta_qty"": 0.015901117536354557, ""paper_qty"": 0.025117999999999998, ""paper_avg_px"": 82767.08587831435, ""realized_pnl"": -15.028850980957108, ""unrealized_pnl"": 4.835283363300263, ""fee"": 0.6595702091643, ""impact"": 10.487825895921533}"
2025-11-21T18:05:00+05:30,1763728500000,BUY,0.015901,82943.0,82959.5886,1319.1404183286,1318.886391817856,0.05275545567271424,0.027167999999999998,82742.02663709143,-16.844160000513178,5.910723408300041,0.6595702091643,10.487825895921533,9988.615884322986,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.015901, ""price"": 82959.5886, ""mid_price"": 82943.0, ""exch_qty"": 0.0, ""target_qty"": 0.015901117536354557, ""delta_qty"": 0.015901117536354557, ""paper_qty"": 0.027167999999999998, ""paper_avg_px"": 82742.02663709143, ""realized_pnl"": -16.844160000513178, ""unrealized_pnl"": 5.910723408300041, ""fee"": 0.6595702091643, ""impact"": 10.487825895921533}"
2025-11-21T18:05:00+05:30,1763728500000,BUY,0.015901,82943.0,82959.5886,1319.1404183286,1318.886391817856,0.05275545567271424,0.025117999999999998,82767.08587831435,-15.028850980957108,4.835283363300263,0.6595702091643,10.487825895921533,9989.389759927542,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.015901, ""price"": 82959.5886, ""mid_price"": 82943.0, ""exch_qty"": 0.0, ""target_qty"": 0.015901117536354557, ""delta_qty"": 0.015901117536354557, ""paper_qty"": 0.025117999999999998, ""paper_avg_px"": 82767.08587831435, ""realized_pnl"": -15.028850980957108, ""unrealized_pnl"": 4.835283363300263, ""fee"": 0.6595702091643, ""impact"": 10.487825895921533}"
