ts_iso,ts,window_ms,addresses,results_count
2025-11-21T17:45:00+05:30,1763727300000,600000,174,6
2025-11-21T17:45:00+05:30,1763727300000,600000,174,66
2025-11-21T17:45:00+05:30,1763727300000,600000,174,212
2025-11-21T17:45:00+05:30,1763727300000,600000,174,3
2025-11-21T17:45:00+05:30,1763727300000,600000,174,20
2025-11-21T17:45:00+05:30,1763727300000,600000,174,209
2025-11-21T17:45:00+05:30,1763727300000,600000,174,0
2025-11-21T17:45:00+05:30,1763727300000,600000,174,3
2025-11-21T17:45:00+05:30,1763727300000,600000,174,0
2025-11-21T17:45:00+05:30,1763727300000,600000,174,0
2025-11-21T17:45:00+05:30,1763727300000,600000,174,0
2025-11-21T17:45:00+05:30,1763727300000,600000,174,0
2025-11-21T17:45:00+05:30,1763727300000,600000,174,0
2025-11-21T17:45:00+05:30,1763727300000,600000,174,0
2025-11-21T17:45:00+05:30,1763727300000,600000,174,0
2025-11-21T17:45:00+05:30,1763727300000,600000,174,0
2025-11-21T17:45:00+05:30,1763727300000,600000,174,0
2025-11-21T17:45:00+05:30,1763727300000,600000,174,0
2025-11-21T17:45:00+05:30,1763727300000,600000,174,0
2025-11-21T17:50:00+05:30,1763727600000,600000,174,0
2025-11-21T17:50:00+05:30,1763727600000,600000,174,0
2025-11-21T17:50:00+05:30,1763727600000,600000,174,109
2025-11-21T17:50:00+05:30,1763727600000,600000,174,0
2025-11-21T17:50:00+05:30,1763727600000,600000,174,0
2025-11-21T17:50:00+05:30,1763727600000,600000,174,0
2025-11-21T17:50:00+05:30,1763727600000,600000,174,2
2025-11-21T17:50:00+05:30,1763727600000,600000,174,9
2025-11-21T17:50:00+05:30,1763727600000,600000,174,2
2025-11-21T17:50:00+05:30,1763727600000,600000,174,13
2025-11-21T17:50:00+05:30,1763727600000,600000,174,0
2025-11-21T17:50:00+05:30,1763727600000,600000,174,0
2025-11-21T17:50:00+05:30,1763727600000,600000,174,0
2025-11-21T17:50:00+05:30,1763727600000,600000,174,0
2025-11-21T17:50:00+05:30,1763727600000,600000,174,0
2025-11-21T17:50:00+05:30,1763727600000,600000,174,0
2025-11-21T17:50:00+05:30,1763727600000,600000,174,0
2025-11-21T17:50:00+05:30,1763727600000,600000,174,0
2025-11-21T17:50:00+05:30,1763727600000,600000,174,0
2025-11-21T17:55:00+05:30,1763727900000,600000,174,56
2025-11-21T17:55:00+05:30,1763727900000,600000,174,179
2025-11-21T17:55:00+05:30,1763727900000,600000,174,115
2025-11-21T17:55:00+05:30,1763727900000,600000,174,71
2025-11-21T17:55:00+05:30,1763727900000,600000,174,13
2025-11-21T17:55:00+05:30,1763727900000,600000,174,70
2025-11-21T17:55:00+05:30,1763727900000,600000,174,66
2025-11-21T17:55:00+05:30,1763727900000,600000,174,33
2025-11-21T17:55:00+05:30,1763727900000,600000,174,33
2025-11-21T17:55:00+05:30,1763727900000,600000,174,0
2025-11-21T17:55:00+05:30,1763727900000,600000,174,90
2025-11-21T17:55:00+05:30,1763727900000,600000,174,0
2025-11-21T17:55:00+05:30,1763727900000,600000,174,0
2025-11-21T17:55:00+05:30,1763727900000,600000,174,0
2025-11-21T17:55:00+05:30,1763727900000,600000,174,0
2025-11-21T17:55:00+05:30,1763727900000,600000,174,0
2025-11-21T17:55:00+05:30,1763727900000,600000,174,0
2025-11-21T17:55:00+05:30,1763727900000,600000,174,0
2025-11-21T17:55:00+05:30,1763727900000,600000,174,0
2025-11-21T18:00:00+05:30,1763728200000,600000,174,67
2025-11-21T18:00:00+05:30,1763728200000,600000,174,67
2025-11-21T18:00:00+05:30,1763728200000,600000,174,0
2025-11-21T18:00:00+05:30,1763728200000,600000,174,33
2025-11-21T18:00:00+05:30,1763728200000,600000,174,58
2025-11-21T18:00:00+05:30,1763728200000,600000,174,33
2025-11-21T18:00:00+05:30,1763728200000,600000,174,31
2025-11-21T18:00:00+05:30,1763728200000,600000,174,66
2025-11-21T18:00:00+05:30,1763728200000,600000,174,9
2025-11-21T18:00:00+05:30,1763728200000,600000,174,0
2025-11-21T18:00:00+05:30,1763728200000,600000,174,0
2025-11-21T18:00:00+05:30,1763728200000,600000,174,169
2025-11-21T18:00:00+05:30,1763728200000,600000,174,0
2025-11-21T18:00:00+05:30,1763728200000,600000,174,0
2025-11-21T18:00:00+05:30,1763728200000,600000,174,0
2025-11-21T18:00:00+05:30,1763728200000,600000,174,71
2025-11-21T18:00:00+05:30,1763728200000,600000,174,0
2025-11-21T18:00:00+05:30,1763728200000,600000,174,0
2025-11-21T18:00:00+05:30,1763728200000,600000,174,0
2025-11-21T18:05:00+05:30,1763728500000,600000,174,15
2025-11-21T18:05:00+05:30,1763728500000,600000,174,87
2025-11-21T18:05:00+05:30,1763728500000,600000,174,0
2025-11-21T18:05:00+05:30,1763728500000,600000,174,125
2025-11-21T18:05:00+05:30,1763728500000,600000,174,40
2025-11-21T18:05:00+05:30,1763728500000,600000,174,73
2025-11-21T18:05:00+05:30,1763728500000,600000,174,0
2025-11-21T18:05:00+05:30,1763728500000,600000,174,0
2025-11-21T18:05:00+05:30,1763728500000,600000,174,0
2025-11-21T18:05:00+05:30,1763728500000,600000,174,103
2025-11-21T18:05:00+05:30,1763728500000,600000,174,30
2025-11-21T18:05:00+05:30,1763728500000,600000,174,28
2025-11-21T18:05:00+05:30,1763728500000,600000,174,2
2025-11-21T18:05:00+05:30,1763728500000,600000,174,45
2025-11-21T18:05:00+05:30,1763728500000,600000,174,0
2025-11-21T18:05:00+05:30,1763728500000,600000,174,0
2025-11-21T18:05:00+05:30,1763728500000,600000,174,0
2025-11-21T18:05:00+05:30,1763728500000,600000,174,0
2025-11-21T18:05:00+05:30,1763728500000,600000,174,0
2025-11-21T18:10:00+05:30,1763728800000,600000,174,91
2025-11-21T18:10:00+05:30,1763728800000,600000,174,106
2025-11-21T18:10:00+05:30,1763728800000,600000,174,84
2025-11-21T18:10:00+05:30,1763728800000,600000,174,848
2025-11-21T18:10:00+05:30,1763728800000,600000,174,12
2025-11-21T18:10:00+05:30,1763728800000,600000,174,0
2025-11-21T18:10:00+05:30,1763728800000,600000,174,0
2025-11-21T18:10:00+05:30,1763728800000,600000,174,63
2025-11-21T18:10:00+05:30,1763728800000,600000,174,15
2025-11-21T18:10:00+05:30,1763728800000,600000,174,19
2025-11-21T18:10:00+05:30,1763728800000,600000,174,0
2025-11-21T18:10:00+05:30,1763728800000,600000,174,0
2025-11-21T18:10:00+05:30,1763728800000,600000,174,0
2025-11-21T18:10:00+05:30,1763728800000,600000,174,19
2025-11-21T18:10:00+05:30,1763728800000,600000,174,0
2025-11-21T18:10:00+05:30,1763728800000,600000,174,0
2025-11-21T18:10:00+05:30,1763728800000,600000,174,0
2025-11-21T18:10:00+05:30,1763728800000,600000,174,0
2025-11-21T18:10:00+05:30,1763728800000,600000,174,0
2025-11-21T18:15:00+05:30,1763729100000,600000,174,227
2025-11-21T18:15:00+05:30,1763729100000,600000,174,53
2025-11-21T18:15:00+05:30,1763729100000,600000,174,124
2025-11-21T18:15:00+05:30,1763729100000,600000,174,42
2025-11-21T18:15:00+05:30,1763729100000,600000,174,9
2025-11-21T18:15:00+05:30,1763729100000,600000,174,16
2025-11-21T18:15:00+05:30,1763729100000,600000,174,12
2025-11-21T18:15:00+05:30,1763729100000,600000,174,164
2025-11-21T18:15:00+05:30,1763729100000,600000,174,0
2025-11-21T18:15:00+05:30,1763729100000,600000,174,41
2025-11-21T18:15:00+05:30,1763729100000,600000,174,79
2025-11-21T18:15:00+05:30,1763729100000,600000,174,0
2025-11-21T18:15:00+05:30,1763729100000,600000,174,0
2025-11-21T18:15:00+05:30,1763729100000,600000,174,0
2025-11-21T18:15:00+05:30,1763729100000,600000,174,0
2025-11-21T18:15:00+05:30,1763729100000,600000,174,0
2025-11-21T18:15:00+05:30,1763729100000,600000,174,0
2025-11-21T18:15:00+05:30,1763729100000,600000,174,0
2025-11-21T18:15:00+05:30,1763729100000,600000,174,0
2025-11-21T18:20:00+05:30,1763729400000,600000,174,69
2025-11-21T18:20:00+05:30,1763729400000,600000,174,94
2025-11-21T18:20:00+05:30,1763729400000,600000,174,28
2025-11-21T18:20:00+05:30,1763729400000,600000,174,103
2025-11-21T18:20:00+05:30,1763729400000,600000,174,0
2025-11-21T18:20:00+05:30,1763729400000,600000,174,41
2025-11-21T18:20:00+05:30,1763729400000,600000,174,100
2025-11-21T18:20:00+05:30,1763729400000,600000,174,616
2025-11-21T18:20:00+05:30,1763729400000,600000,174,616
2025-11-21T18:20:00+05:30,1763729400000,600000,174,0
2025-11-21T18:20:00+05:30,1763729400000,600000,174,0
2025-11-21T18:20:00+05:30,1763729400000,600000,174,28
2025-11-21T18:20:00+05:30,1763729400000,600000,174,0
2025-11-21T18:20:00+05:30,1763729400000,600000,174,0
2025-11-21T18:20:00+05:30,1763729400000,600000,174,11
2025-11-21T18:20:00+05:30,1763729400000,600000,174,0
2025-11-21T18:20:00+05:30,1763729400000,600000,174,0
2025-11-21T18:20:00+05:30,1763729400000,600000,174,0
2025-11-21T18:20:00+05:30,1763729400000,600000,174,0
2025-11-21T18:25:00+05:30,1763729700000,600000,174,81
2025-11-21T18:25:00+05:30,1763729700000,600000,174,39
2025-11-21T18:25:00+05:30,1763729700000,600000,174,1
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-21T18:25:00+05:30,1763729700000,600000,174,2
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,89
2025-11-21T18:25:00+05:30,1763729700000,600000,174,0
2025-11-21T18:25:00+05:30,1763729700000,600000,174,65
2025-11-21T18:25:00+05:30,1763729700000,600000,174,0
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-21T18:25:00+05:30,1763729700000,600000,174,0
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-21T18:25:00+05:30,1763729700000,600000,174,0
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,148
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,573
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-21T18:25:00+05:30,1763729700000,600000,174,0
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-21T18:25:00+05:30,1763729700000,600000,174,0
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-21T18:25:00+05:30,1763729700000,600000,174,0
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-21T18:25:00+05:30,1763729700000,600000,174,0
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-21T18:25:00+05:30,1763729700000,600000,174,0
2025-11-21T18:25:00+05:30,1763729700000,600000,174,0
2025-11-21T18:25:00+05:30,1763729700000,600000,174,0
2025-11-21T18:25:00+05:30,1763729700000,600000,174,0
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-21T18:25:00+05:30,1763729700000,600000,174,0
2025-11-21T18:25:00+05:30,1763729700000,600000,174,0
2025-11-21T17:30:00+05:30,1763726400000,7200000,174,0
2025-11-22T12:35:00+05:30,1763795100000,600000,174,26
2025-11-22T11:30:00+05:30,1763791200000,7200000,174,1390
2025-11-21T05:30:00+05:30,1763683200000,172800000,174,4784
2025-11-21T17:30:00+05:30,1763726400000,86400000,174,6110
2025-11-22T12:40:00+05:30,1763795400000,600000,174,159
2025-11-22T12:40:00+05:30,1763795400000,600000,174,100
2025-11-22T11:30:00+05:30,1763791200000,7200000,174,749
2025-11-21T05:30:00+05:30,1763683200000,172800000,174,4021
2025-11-21T17:30:00+05:30,1763726400000,86400000,174,3484
2025-11-22T12:40:00+05:30,1763795400000,600000,174,106
2025-11-22T11:30:00+05:30,1763791200000,7200000,174,1875
2025-11-21T17:30:00+05:30,1763726400000,86400000,174,2722
2025-11-21T05:30:00+05:30,1763683200000,172800000,174,6671
2025-11-22T12:45:00+05:30,1763795700000,600000,174,41
2025-11-22T12:45:00+05:30,1763795700000,600000,174,42
2025-11-22T12:45:00+05:30,1763795700000,600000,174,1
2025-11-22T12:45:00+05:30,1763795700000,600000,174,5
2025-11-22T11:30:00+05:30,1763791200000,7200000,174,2150
2025-11-21T17:30:00+05:30,1763726400000,86400000,174,3922
2025-11-21T05:30:00+05:30,1763683200000,172800000,174,3737
2025-11-22T12:45:00+05:30,1763795700000,600000,174,36
2025-11-22T11:30:00+05:30,1763791200000,7200000,174,1270
2025-11-22T12:50:00+05:30,1763796000000,600000,174,0
2025-11-21T17:30:00+05:30,1763726400000,86400000,174,5416
2025-11-22T12:50:00+05:30,1763796000000,600000,174,0
2025-11-22T12:50:00+05:30,1763796000000,600000,174,0
2025-11-22T12:50:00+05:30,1763796000000,600000,174,0
2025-11-21T05:30:00+05:30,1763683200000,172800000,174,6918
2025-11-22T12:50:00+05:30,1763796000000,600000,174,25
2025-11-22T12:55:00+05:30,1763796300000,600000,174,48
2025-11-22T12:55:00+05:30,1763796300000,600000,174,1
2025-11-22T12:55:00+05:30,1763796300000,600000,174,25
2025-11-22T12:55:00+05:30,1763796300000,600000,174,1
2025-11-22T12:55:00+05:30,1763796300000,600000,174,1
2025-11-22T12:55:00+05:30,1763796300000,600000,174,6
2025-11-22T11:30:00+05:30,1763791200000,7200000,174,1056
2025-11-21T05:30:00+05:30,1763683200000,172800000,174,5220
2025-11-21T17:30:00+05:30,1763726400000,86400000,174,5299
2025-11-22T13:00:00+05:30,1763796600000,600000,174,7
2025-11-22T13:00:00+05:30,1763796600000,600000,174,19
2025-11-22T13:00:00+05:30,1763796600000,600000,174,0
2025-11-22T13:00:00+05:30,1763796600000,600000,174,3
2025-11-22T13:00:00+05:30,1763796600000,600000,174,0
2025-11-22T13:00:00+05:30,1763796600000,600000,174,0
2025-11-22T13:05:00+05:30,1763796900000,600000,174,34
2025-11-22T13:05:00+05:30,1763796900000,600000,174,4
2025-11-22T13:05:00+05:30,1763796900000,600000,174,15
2025-11-22T13:05:00+05:30,1763796900000,600000,174,0
2025-11-22T13:05:00+05:30,1763796900000,600000,174,0
2025-11-22T13:05:00+05:30,1763796900000,600000,174,0
2025-11-22T13:10:00+05:30,1763797200000,600000,174,1
2025-11-22T13:10:00+05:30,1763797200000,600000,174,7
2025-11-22T13:10:00+05:30,1763797200000,600000,174,0
2025-11-22T13:10:00+05:30,1763797200000,600000,174,0
2025-11-22T13:10:00+05:30,1763797200000,600000,174,31
2025-11-22T13:10:00+05:30,1763797200000,600000,174,0
2025-11-22T13:15:00+05:30,1763797500000,600000,174,52
2025-11-22T13:15:00+05:30,1763797500000,600000,174,11
2025-11-22T13:15:00+05:30,1763797500000,600000,174,4
2025-11-22T13:15:00+05:30,1763797500000,600000,174,0
2025-11-22T13:15:00+05:30,1763797500000,600000,174,0
2025-11-22T13:15:00+05:30,1763797500000,600000,174,0
2025-11-22T13:20:00+05:30,1763797800000,600000,174,32
2025-11-22T13:20:00+05:30,1763797800000,600000,174,4
2025-11-22T13:20:00+05:30,1763797800000,600000,174,11
2025-11-22T13:20:00+05:30,1763797800000,600000,174,1
2025-11-22T13:20:00+05:30,1763797800000,600000,174,0
2025-11-22T13:20:00+05:30,1763797800000,600000,174,0
2025-11-22T15:30:00+05:30,1763805600000,7200000,174,1541
2025-11-22T16:25:00+05:30,1763808900000,600000,174,90
2025-11-21T17:30:00+05:30,1763726400000,86400000,174,3917
2025-11-21T05:30:00+05:30,1763683200000,172800000,174,4075
2025-11-22T16:30:00+05:30,1763809200000,600000,174,31
2025-11-22T15:30:00+05:30,1763805600000,7200000,174,62
2025-11-21T17:30:00+05:30,1763726400000,86400000,174,3903
2025-11-21T05:30:00+05:30,1763683200000,172800000,174,7253
2025-11-22T16:30:00+05:30,1763809200000,600000,174,44
2025-11-22T15:30:00+05:30,1763805600000,7200000,174,1240
2025-11-21T17:30:00+05:30,1763726400000,86400000,174,3229
2025-11-21T05:30:00+05:30,1763683200000,172800000,174,6938
2025-11-22T16:35:00+05:30,1763809500000,600000,174,106
2025-11-22T16:50:00+05:30,1763810400000,600000,174,1
2025-11-22T15:30:00+05:30,1763805600000,7200000,174,1436
2025-11-21T17:30:00+05:30,1763726400000,86400000,174,5391
2025-11-21T05:30:00+05:30,1763683200000,172800000,174,4042
2025-11-22T16:55:00+05:30,1763810700000,600000,174,97
2025-11-22T17:00:00+05:30,1763811000000,600000,174,81
2025-11-22T17:00:00+05:30,1763811000000,600000,174,21
2025-11-22T15:30:00+05:30,1763805600000,7200000,174,1239
2025-11-21T17:30:00+05:30,1763726400000,86400000,174,3322
2025-11-21T05:30:00+05:30,1763683200000,172800000,174,3672
2025-11-22T17:05:00+05:30,1763811300000,600000,174,51
2025-11-22T17:05:00+05:30,1763811300000,600000,174,114
2025-11-22T17:10:00+05:30,1763811600000,600000,174,24
2025-11-22T17:10:00+05:30,1763811600000,600000,174,30
2025-11-22T17:15:00+05:30,1763811900000,600000,174,52
2025-11-22T17:15:00+05:30,1763811900000,600000,174,12
2025-11-22T17:15:00+05:30,1763811900000,600000,174,6
2025-11-22T15:30:00+05:30,1763805600000,7200000,174,127
2025-11-21T17:30:00+05:30,1763726400000,86400000,174,5715
2025-11-21T05:30:00+05:30,1763683200000,172800000,174,7137
2025-11-22T17:20:00+05:30,1763812200000,600000,174,9
2025-11-22T17:20:00+05:30,1763812200000,600000,174,6
2025-11-22T17:20:00+05:30,1763812200000,600000,174,82
2025-11-22T17:25:00+05:30,1763812500000,600000,174,2
2025-11-22T16:30:00+05:30,1763809200000,7200000,174,224
2025-11-22T16:30:00+05:30,1763809200000,7200000,174,3
2025-11-22T17:25:00+05:30,1763812500000,600000,174,0
2025-11-22T05:30:00+05:30,1763769600000,86400000,174,3203
2025-11-22T05:30:00+05:30,1763769600000,86400000,174,2061
2025-11-22T16:30:00+05:30,1763809200000,7200000,174,199
2025-11-22T17:25:00+05:30,1763812500000,600000,174,5
2025-11-22T05:30:00+05:30,1763769600000,86400000,174,1957
2025-11-22T17:30:00+05:30,1763812800000,600000,174,453
2025-11-22T17:30:00+05:30,1763812800000,600000,174,364
2025-11-22T17:30:00+05:30,1763812800000,600000,174,87
2025-11-22T17:35:00+05:30,1763813100000,600000,174,115
2025-11-22T17:35:00+05:30,1763813100000,600000,174,417
2025-11-22T17:35:00+05:30,1763813100000,600000,174,100
2025-11-21T05:30:00+05:30,1763683200000,172800000,174,3717
2025-11-22T17:35:00+05:30,1763813100000,600000,174,2
2025-11-22T05:30:00+05:30,1763769600000,86400000,174,2107
2025-11-22T16:30:00+05:30,1763809200000,7200000,174,155
2025-11-22T17:40:00+05:30,1763813400000,600000,174,15
2025-11-22T17:40:00+05:30,1763813400000,600000,174,0
2025-11-22T17:40:00+05:30,1763813400000,600000,174,0
2025-11-22T17:40:00+05:30,1763813400000,600000,174,106
2025-11-22T17:45:00+05:30,1763813700000,600000,174,71
2025-11-22T17:45:00+05:30,1763813700000,600000,174,94
2025-11-22T17:45:00+05:30,1763813700000,600000,174,77
2025-11-22T17:45:00+05:30,1763813700000,600000,174,84
2025-11-25T18:00:00+05:30,1764073800000,600000,174,89
2025-11-25T16:30:00+05:30,1764068400000,7200000,174,1507
2025-11-25T05:30:00+05:30,1764028800000,86400000,174,2644
2025-11-24T05:30:00+05:30,1763942400000,172800000,174,3214
2025-11-25T18:05:00+05:30,1764074100000,600000,174,165
